"State","Year","Quarter","Brands","User_Count","User_Percentage"
"rajasthan","2018","2","Apple","119357","2.83309"
"rajasthan","2018","2","OnePlus","87155","2.06873"
"rajasthan","2018","2","Gionee","84445","2.00441"
"rajasthan","2018","2","Lenovo","79981","1.89845"
"rajasthan","2018","2","Motorola","78566","1.86486"
"rajasthan","2018","2","Others","512149","12.1565"
"rajasthan","2018","3","Xiaomi","1205544","23.2935"
"rajasthan","2018","3","Samsung","1072593","20.7246"
"rajasthan","2018","3","Vivo","938611","18.1358"
"rajasthan","2018","3","Oppo","601973","11.6313"
"rajasthan","2018","3","Realme","239840","4.63418"
"rajasthan","2018","3","Apple","140247","2.70985"
"rajasthan","2018","3","OnePlus","101721","1.96545"
"rajasthan","2018","3","Gionee","95819","1.85141"
"rajasthan","2018","3","Motorola","91763","1.77304"
"rajasthan","2018","3","Huawei","91725","1.77231"
"rajasthan","2018","3","Others","595617","11.5085"
"rajasthan","2018","4","Xiaomi","1482976","23.3219"
"rajasthan","2018","4","Samsung","1317264","20.7158"
"rajasthan","2018","4","Vivo","1200927","18.8862"
"rajasthan","2018","4","Oppo","760058","11.953"
"rajasthan","2018","4","Realme","293498","4.61566"
"rajasthan","2018","4","Apple","166540","2.61907"
"rajasthan","2018","4","OnePlus","117138","1.84216"
"rajasthan","2018","4","Huawei","115507","1.81651"
"rajasthan","2018","4","Motorola","107515","1.69082"
"rajasthan","2018","4","Gionee","106066","1.66804"
"rajasthan","2018","4","Others","691249","10.8709"
"rajasthan","2019","1","Xiaomi","1788113","23.1855"
"rajasthan","2019","1","Samsung","1592757","20.6524"
"rajasthan","2019","1","Vivo","1503951","19.5009"
"rajasthan","2019","1","Oppo","948608","12.3001"
"rajasthan","2019","1","Realme","350506","4.54482"
"rajasthan","2019","1","Apple","191305","2.48055"
"rajasthan","2019","1","Huawei","143491","1.86057"
"rajasthan","2019","1","OnePlus","131526","1.70543"
"rajasthan","2019","1","Gionee","123156","1.5969"
"rajasthan","2019","1","Motorola","121229","1.57191"
"rajasthan","2019","1","Others","817562","10.6009"
"rajasthan","2019","2","Xiaomi","2038775","23.2103"
"rajasthan","2019","2","Samsung","1811211","20.6196"
"rajasthan","2019","2","Vivo","1744564","19.8608"
"rajasthan","2019","2","Oppo","1100301","12.5263"
"rajasthan","2019","2","Realme","400579","4.56036"
"rajasthan","2019","2","Apple","212354","2.41753"
"rajasthan","2019","2","Huawei","163775","1.86448"
"rajasthan","2019","2","OnePlus","142119","1.61794"
"rajasthan","2019","2","Gionee","135881","1.54693"
"rajasthan","2019","2","Motorola","131957","1.50225"
"rajasthan","2019","2","Others","902419","10.2735"
"rajasthan","2019","3","Xiaomi","2275622","23.227"
"rajasthan","2019","3","Samsung","1996093","20.3739"
"rajasthan","2019","3","Vivo","1985897","20.2698"
"rajasthan","2019","3","Oppo","1244255","12.7"
"rajasthan","2019","3","Realme","458929","4.68424"
"rajasthan","2019","3","Apple","232599","2.37411"
"rajasthan","2019","3","Huawei","184875","1.887"
"rajasthan","2019","3","OnePlus","152982","1.56147"
"rajasthan","2019","3","Gionee","146595","1.49628"
"rajasthan","2019","3","Motorola","139254","1.42135"
"rajasthan","2019","3","Others","980203","10.0048"
"rajasthan","2019","4","Xiaomi","2527395","23.134"
"rajasthan","2019","4","Vivo","2262135","20.706"
"rajasthan","2019","4","Samsung","2211270","20.2404"
"rajasthan","2019","4","Oppo","1410408","12.9099"
"rajasthan","2019","4","Realme","530557","4.85634"
"rajasthan","2019","4","Apple","250014","2.28845"
"rajasthan","2019","4","Huawei","204976","1.87621"
"rajasthan","2019","4","OnePlus","162057","1.48336"
"rajasthan","2019","4","Gionee","157774","1.44415"
"rajasthan","2019","4","Motorola","147914","1.3539"
"rajasthan","2019","4","Others","1060531","9.70735"
"rajasthan","2020","1","Xiaomi","2776323","22.8654"
"rajasthan","2020","1","Vivo","2582003","21.265"
"rajasthan","2020","1","Samsung","2440121","20.0964"
"rajasthan","2020","1","Oppo","1591219","13.105"
"rajasthan","2020","1","Realme","608298","5.00984"
"rajasthan","2020","1","Apple","267588","2.20381"
"rajasthan","2020","1","Huawei","225019","1.85322"
"rajasthan","2020","1","OnePlus","170114","1.40103"
"rajasthan","2020","1","Gionee","158979","1.30933"
"rajasthan","2020","1","Motorola","156126","1.28583"
"rajasthan","2020","1","Others","1166263","9.60515"
"rajasthan","2020","2","Xiaomi","3073847","22.6631"
"rajasthan","2020","2","Vivo","2941265","21.6856"
"rajasthan","2020","2","Samsung","2715434","20.0206"
"rajasthan","2020","2","Oppo","1799104","13.2646"
"rajasthan","2020","2","Realme","689124","5.08084"
"rajasthan","2020","2","Apple","283321","2.08889"
"rajasthan","2020","2","Huawei","246837","1.8199"
"rajasthan","2020","2","Tecno","183365","1.35193"
"rajasthan","2020","2","OnePlus","177245","1.30681"
"rajasthan","2020","2","Gionee","172589","1.27248"
"rajasthan","2020","2","Others","1281070","9.44519"
"rajasthan","2020","3","Xiaomi","3353468","22.4021"
"rajasthan","2020","3","Vivo","3346801","22.3576"
"rajasthan","2020","3","Samsung","2973921","19.8667"
"rajasthan","2020","3","Oppo","2001908","13.3733"
"rajasthan","2020","3","Realme","784695","5.24199"
"rajasthan","2020","3","Apple","302588","2.02138"
"rajasthan","2020","3","Huawei","265862","1.77604"
"rajasthan","2020","3","Tecno","214914","1.43569"
"rajasthan","2020","3","OnePlus","186566","1.24631"
"rajasthan","2020","3","Gionee","180038","1.20271"
"rajasthan","2020","3","Others","1358651","9.07618"
"rajasthan","2020","4","Vivo","3720519","22.784"
"rajasthan","2020","4","Xiaomi","3613815","22.1306"
"rajasthan","2020","4","Samsung","3222360","19.7334"
"rajasthan","2020","4","Oppo","2201891","13.4841"
"rajasthan","2020","4","Realme","880750","5.39361"
"rajasthan","2020","4","Apple","323405","1.9805"
"rajasthan","2020","4","Huawei","283175","1.73413"
"rajasthan","2020","4","Tecno","259273","1.58776"
"rajasthan","2020","4","OnePlus","195918","1.19978"
"rajasthan","2020","4","Gionee","188604","1.15499"
"rajasthan","2020","4","Others","1439784","8.81708"
"rajasthan","2021","1","Vivo","4143832","23.4631"
"rajasthan","2021","1","Xiaomi","3873176","21.9306"
"rajasthan","2021","1","Samsung","3430073","19.4216"
"rajasthan","2021","1","Oppo","2390404","13.5349"
"rajasthan","2021","1","Realme","987022","5.58868"
"rajasthan","2021","1","Apple","347215","1.96599"
"rajasthan","2021","1","Tecno","301891","1.70936"
"rajasthan","2021","1","Huawei","295928","1.67559"
"rajasthan","2021","1","OnePlus","208798","1.18225"
"rajasthan","2021","1","Gionee","189685","1.07403"
"rajasthan","2021","1","Others","1493064","8.45398"
"rajasthan","2021","2","Vivo","4603263","24.252"
"rajasthan","2021","2","Xiaomi","4079016","21.49"
"rajasthan","2021","2","Samsung","3591961","18.924"
"rajasthan","2021","2","Oppo","2591657","13.654"
"rajasthan","2021","2","Realme","1162747","6.12585"
"rajasthan","2021","2","Tecno","375642","1.97904"
"rajasthan","2021","2","Apple","373677","1.96869"
"rajasthan","2021","2","Huawei","291917","1.53794"
"rajasthan","2021","2","OnePlus","233039","1.22775"
"rajasthan","2021","2","Motorola","188248","0.991772"
"rajasthan","2021","2","Others","1489818","7.849"
"rajasthan","2021","3","Vivo","5212563","25.4278"
"rajasthan","2021","3","Xiaomi","4289230","20.9236"
"rajasthan","2021","3","Samsung","3672997","17.9175"
"rajasthan","2021","3","Oppo","2855694","13.9306"
"rajasthan","2021","3","Realme","1363093","6.64941"
"rajasthan","2021","3","Tecno","456211","2.22548"
"rajasthan","2021","3","Apple","403105","1.96642"
"rajasthan","2021","3","Huawei","298651","1.45687"
"rajasthan","2021","3","OnePlus","283924","1.38503"
"rajasthan","2021","3","Motorola","186498","0.90977"
"rajasthan","2021","3","Others","1477499","7.2075"
"rajasthan","2021","4","Vivo","5751824","26.1718"
"rajasthan","2021","4","Xiaomi","4469665","20.3377"
"rajasthan","2021","4","Samsung","3782393","17.2105"
"rajasthan","2021","4","Oppo","3095179","14.0836"
"rajasthan","2021","4","Realme","1624796","7.3931"
"rajasthan","2021","4","Tecno","521804","2.3743"
"rajasthan","2021","4","Apple","462924","2.10638"
"rajasthan","2021","4","OnePlus","336937","1.53312"
"rajasthan","2021","4","Huawei","287470","1.30804"
"rajasthan","2021","4","Motorola","189233","0.861042"
"rajasthan","2021","4","Others","1454977","6.62039"
"rajasthan","2022","1","Vivo","6252325","26.7206"
"rajasthan","2022","1","Xiaomi","4620642","19.7473"
"rajasthan","2022","1","Samsung","3887688","16.6149"
"rajasthan","2022","1","Oppo","3333119","14.2448"
"rajasthan","2022","1","Realme","1857144","7.9369"
"rajasthan","2022","1","Tecno","613379","2.62141"
"rajasthan","2022","1","Apple","510886","2.18338"
"rajasthan","2022","1","OnePlus","385558","1.64776"
"rajasthan","2022","1","Huawei","284638","1.21646"
"rajasthan","2022","1","Motorola","189003","0.807745"
"rajasthan","2022","1","Others","1464475","6.25875"
"sikkim","2018","1","Samsung","5534","27.5996"
"sikkim","2018","1","Xiaomi","4679","23.3355"
"sikkim","2018","1","Vivo","2155","10.7476"
"sikkim","2018","1","Oppo","1825","9.10179"
"sikkim","2018","1","Apple","865","4.314"
"sikkim","2018","1","Realme","815","4.06464"
"sikkim","2018","1","Lenovo","586","2.92255"
"sikkim","2018","1","Motorola","575","2.86769"
"sikkim","2018","1","OnePlus","528","2.63329"
"sikkim","2018","1","Asus","308","1.53608"
"sikkim","2018","1","Others","2181","10.8773"
"sikkim","2018","2","Samsung","7827","27.8571"
"sikkim","2018","2","Xiaomi","6559","23.3441"
"sikkim","2018","2","Vivo","3254","11.5813"
"sikkim","2018","2","Oppo","2531","9.00808"
"sikkim","2018","2","Apple","1120","3.98619"
"sikkim","2018","2","Realme","1110","3.9506"
"sikkim","2018","2","Motorola","773","2.75118"
"sikkim","2018","2","Lenovo","759","2.70136"
"sikkim","2018","2","OnePlus","690","2.45578"
"sikkim","2018","2","Micromax","424","1.50906"
"sikkim","2018","2","Others","3050","10.8553"
"sikkim","2018","3","Samsung","10790","28.6686"
"sikkim","2018","3","Xiaomi","8637","22.9482"
"sikkim","2018","3","Vivo","4649","12.3522"
"sikkim","2018","3","Oppo","3465","9.20637"
"sikkim","2018","3","Realme","1459","3.8765"
"sikkim","2018","3","Apple","1423","3.78085"
"sikkim","2018","3","Motorola","945","2.51083"
"sikkim","2018","3","Lenovo","886","2.35407"
"sikkim","2018","3","OnePlus","823","2.18668"
"sikkim","2018","3","Micromax","570","1.51447"
"sikkim","2018","3","Others","3990","10.6013"
"sikkim","2018","4","Samsung","14281","29.4223"
"sikkim","2018","4","Xiaomi","11024","22.7121"
"sikkim","2018","4","Vivo","6387","13.1588"
"sikkim","2018","4","Oppo","4507","9.28551"
"sikkim","2018","4","Realme","1848","3.80733"
"sikkim","2018","4","Apple","1799","3.70637"
"sikkim","2018","4","Motorola","1119","2.30541"
"sikkim","2018","4","Lenovo","1038","2.13853"
"sikkim","2018","4","OnePlus","969","1.99637"
"sikkim","2018","4","Huawei","689","1.41951"
"sikkim","2018","4","Others","4877","10.0478"
"sikkim","2019","1","Samsung","17397","29.5084"
"sikkim","2019","1","Xiaomi","13387","22.7068"
"sikkim","2019","1","Vivo","7997","13.5644"
"sikkim","2019","1","Oppo","5660","9.60038"
"sikkim","2019","1","Realme","2237","3.79436"
"sikkim","2019","1","Apple","2138","3.62643"
"sikkim","2019","1","Motorola","1274","2.16093"
"sikkim","2019","1","Lenovo","1168","1.98114"
"sikkim","2019","1","OnePlus","1088","1.84544"
"sikkim","2019","1","Huawei","849","1.44006"
"sikkim","2019","1","Others","5761","9.77169"
"sikkim","2019","2","Samsung","21576","30.3892"
"sikkim","2019","2","Xiaomi","16005","22.5426"
"sikkim","2019","2","Vivo","9656","13.6002"
"sikkim","2019","2","Oppo","6810","9.59168"
"sikkim","2019","2","Realme","2677","3.77048"
"sikkim","2019","2","Apple","2509","3.53385"
"sikkim","2019","2","Motorola","1473","2.07468"
"sikkim","2019","2","Lenovo","1289","1.81552"
"sikkim","2019","2","OnePlus","1220","1.71833"
"sikkim","2019","2","Huawei","1001","1.40988"
"sikkim","2019","2","Others","6783","9.55366"
"sikkim","2019","3","Samsung","25449","30.987"
"sikkim","2019","3","Xiaomi","18366","22.3627"
"sikkim","2019","3","Vivo","11399","13.8796"
"sikkim","2019","3","Oppo","7934","9.66053"
"sikkim","2019","3","Realme","3080","3.75024"
"sikkim","2019","3","Apple","2833","3.44949"
"sikkim","2019","3","Motorola","1581","1.92504"
"sikkim","2019","3","OnePlus","1352","1.64621"
"sikkim","2019","3","Lenovo","1279","1.55733"
"sikkim","2019","3","Huawei","1126","1.37103"
"sikkim","2019","3","Others","7729","9.41092"
"sikkim","2019","4","Samsung","29310","31.5256"
"sikkim","2019","4","Xiaomi","20528","22.0798"
"sikkim","2019","4","Vivo","13224","14.2236"
"sikkim","2019","4","Oppo","9175","9.86856"
"sikkim","2019","4","Realme","3578","3.84847"
"sikkim","2019","4","Apple","3131","3.36768"
"sikkim","2019","4","Motorola","1676","1.80269"
"sikkim","2019","4","OnePlus","1458","1.56821"
"sikkim","2019","4","Lenovo","1347","1.44882"
"sikkim","2019","4","Huawei","1245","1.33911"
"sikkim","2019","4","Others","8300","8.92742"
"sikkim","2020","1","Samsung","33471","31.9896"
"sikkim","2020","1","Xiaomi","22619","21.6179"
"sikkim","2020","1","Vivo","15342","14.663"
"sikkim","2020","1","Oppo","10442","9.97983"
"sikkim","2020","1","Realme","4166","3.98161"
"sikkim","2020","1","Apple","3439","3.28679"
"sikkim","2020","1","Motorola","1728","1.65152"
"sikkim","2020","1","OnePlus","1548","1.47949"
"sikkim","2020","1","Lenovo","1491","1.42501"
"sikkim","2020","1","HMD Global","1394","1.3323"
"sikkim","2020","1","Others","8991","8.59306"
"sikkim","2020","2","Samsung","38977","32.5022"
"sikkim","2020","2","Xiaomi","25245","21.0514"
"sikkim","2020","2","Vivo","18182","15.1616"
"sikkim","2020","2","Oppo","12295","10.2526"
"sikkim","2020","2","Realme","4814","4.01431"
"sikkim","2020","2","Apple","3701","3.0862"
"sikkim","2020","2","Motorola","1821","1.5185"
"sikkim","2020","2","HMD Global","1669","1.39175"
"sikkim","2020","2","OnePlus","1607","1.34005"
"sikkim","2020","2","Lenovo","1576","1.3142"
"sikkim","2020","2","Others","10034","8.36718"
"sikkim","2020","3","Samsung","44424","32.9621"
"sikkim","2020","3","Xiaomi","27830","20.6495"
"sikkim","2020","3","Vivo","21086","15.6456"
"sikkim","2020","3","Oppo","14009","10.3945"
"sikkim","2020","3","Realme","5459","4.05051"
"sikkim","2020","3","Apple","4035","2.99392"
"sikkim","2020","3","HMD Global","1906","1.41423"
"sikkim","2020","3","Motorola","1879","1.3942"
"sikkim","2020","3","OnePlus","1694","1.25693"
"sikkim","2020","3","Lenovo","1657","1.22947"
"sikkim","2020","3","Others","10794","8.00902"
"sikkim","2020","4","Samsung","49275","33.1722"
"sikkim","2020","4","Xiaomi","30296","20.3954"
"sikkim","2020","4","Vivo","23560","15.8607"
"sikkim","2020","4","Oppo","15658","10.5411"
"sikkim","2020","4","Realme","6245","4.20417"
"sikkim","2020","4","Apple","4413","2.97086"
"sikkim","2020","4","HMD Global","2070","1.39354"
"sikkim","2020","4","Motorola","1984","1.33564"
"sikkim","2020","4","OnePlus","1764","1.18753"
"sikkim","2020","4","Lenovo","1714","1.15387"
"sikkim","2020","4","Others","11564","7.78495"
"sikkim","2021","1","Samsung","52629","32.8494"
"sikkim","2021","1","Xiaomi","32524","20.3005"
"sikkim","2021","1","Vivo","26109","16.2964"
"sikkim","2021","1","Oppo","16921","10.5616"
"sikkim","2021","1","Realme","7053","4.40226"
"sikkim","2021","1","Apple","4803","2.99788"
"sikkim","2021","1","HMD Global","2163","1.35008"
"sikkim","2021","1","Motorola","2031","1.26769"
"sikkim","2021","1","OnePlus","1924","1.2009"
"sikkim","2021","1","Huawei","1738","1.08481"
"sikkim","2021","1","Others","12318","7.68851"
"sikkim","2021","2","Samsung","55452","32.2883"
"sikkim","2021","2","Xiaomi","34745","20.2312"
"sikkim","2021","2","Vivo","28736","16.7323"
"sikkim","2021","2","Oppo","18141","10.5631"
"sikkim","2021","2","Realme","8547","4.97671"
"sikkim","2021","2","Apple","5244","3.05345"
"sikkim","2021","2","HMD Global","2238","1.30313"
"sikkim","2021","2","OnePlus","2072","1.20647"
"sikkim","2021","2","Motorola","2043","1.18959"
"sikkim","2021","2","Tecno","1729","1.00675"
"sikkim","2021","2","Others","12793","7.44905"
"sikkim","2021","3","Samsung","57652","31.215"
"sikkim","2021","3","Xiaomi","37473","20.2893"
"sikkim","2021","3","Vivo","32054","17.3553"
"sikkim","2021","3","Oppo","19674","10.6523"
"sikkim","2021","3","Realme","10359","5.60877"
"sikkim","2021","3","Apple","5768","3.12302"
"sikkim","2021","3","OnePlus","2450","1.32653"
"sikkim","2021","3","HMD Global","2212","1.19766"
"sikkim","2021","3","Tecno","2190","1.18575"
"sikkim","2021","3","Motorola","2041","1.10508"
"sikkim","2021","3","Others","12820","6.94125"
"sikkim","2021","4","Samsung","59868","30.3272"
"sikkim","2021","4","Xiaomi","39826","20.1746"
"sikkim","2021","4","Vivo","34807","17.6321"
"sikkim","2021","4","Oppo","20992","10.6339"
"sikkim","2021","4","Realme","12763","6.46532"
"sikkim","2021","4","Apple","6458","3.27141"
