"State","Year","Quarter","District","Transaction_Count","Transaction_Amount"
"jharkhand","2022","3","dumka district","1656873","2922740000"
"jharkhand","2022","3","koderma district","3729215","6719610000"
"jharkhand","2022","3","hazaribagh district","11491587","17774100000"
"jharkhand","2022","3","simdega district","480280","1181680000"
"jharkhand","2022","3","garhwa district","3534059","7409000000"
"jharkhand","2022","3","saraikela kharsawan district","3494650","4549540000"
"jharkhand","2022","3","gumla district","889566","1891320000"
"jharkhand","2022","3","chatra district","2869004","5579740000"
"jharkhand","2022","3","khunti district","664562","1358820000"
"jharkhand","2022","3","dhanbad district","14284651","20625700000"
"jharkhand","2022","3","godda district","2090055","3774390000"
"jharkhand","2022","3","deoghar district","4037018","6301180000"
"jharkhand","2022","3","palamu district","6770650","12638000000"
"jharkhand","2022","3","latehar district","1882171","3651230000"
"jharkhand","2022","3","west singhbhum district","1924846","3064410000"
"jharkhand","2022","3","pakur district","932909","2120080000"
"jharkhand","2022","3","lohardaga district","998534","1956180000"
"jharkhand","2022","3","sahebganj district","1978228","4069370000"
"jharkhand","2022","3","giridih district","7398254","11920100000"
"jharkhand","2022","3","bokaro district","11304820","14727700000"
"jharkhand","2022","4","ramgarh district","6829219","10303600000"
"jharkhand","2022","4","ranchi district","41821467","63819100000"
"jharkhand","2022","4","east singhbhum district","24875930","36996600000"
"jharkhand","2022","4","jamtara district","788453","1452980000"
"jharkhand","2022","4","dumka district","1803301","3293620000"
"jharkhand","2022","4","koderma district","4355218","7861440000"
"jharkhand","2022","4","hazaribagh district","13124400","20746000000"
"jharkhand","2022","4","simdega district","581669","1441320000"
"jharkhand","2022","4","garhwa district","4570205","8930250000"
"jharkhand","2022","4","saraikela kharsawan district","3981420","5149930000"
"jharkhand","2022","4","gumla district","1097729","2389430000"
"jharkhand","2022","4","chatra district","4086659","7692110000"
"jharkhand","2022","4","khunti district","663055","1389620000"
"jharkhand","2022","4","dhanbad district","18383284","27724800000"
"jharkhand","2022","4","godda district","2949010","5171410000"
"jharkhand","2022","4","deoghar district","4399812","6832640000"
"jharkhand","2022","4","palamu district","8295151","15143100000"
"jharkhand","2022","4","latehar district","2253112","4319130000"
"jharkhand","2022","4","west singhbhum district","2362475","3768590000"
"jharkhand","2022","4","pakur district","1175359","2648840000"
"jharkhand","2022","4","lohardaga district","1095064","2159930000"
"jharkhand","2022","4","sahebganj district","2474476","4932350000"
"jharkhand","2022","4","giridih district","8482602","13631000000"
"jharkhand","2022","4","bokaro district","14851022","20173900000"
"karnataka","2018","1","mysuru district","331051","515456000"
"karnataka","2018","1","chitradurga district","86333","121915000"
"karnataka","2018","1","kalaburagi district","152325","212181000"
"karnataka","2018","1","ramanagara district","124329","195057000"
"karnataka","2018","1","mandya district","105447","141585000"
"karnataka","2018","1","kodagu district","23443","42386900"
"karnataka","2018","1","chikkamagaluru district","56698","79877600"
"karnataka","2018","1","haveri district","62962","73634800"
"karnataka","2018","1","ballari district","218492","317208000"
"karnataka","2018","1","belagavi district","265382","286997000"
"karnataka","2018","1","kolar district","133622","167783000"
"karnataka","2018","1","uttara kannada district","84133","106664000"
"karnataka","2018","1","tumakuru district","177987","260986000"
"karnataka","2018","1","yadgir district","44863","77395700"
"karnataka","2018","1","bengaluru urban district","8306513","14162800000"
"karnataka","2018","1","chikkaballapura district","114026","164073000"
"karnataka","2018","1","davanagere district","137819","169138000"
"karnataka","2018","1","bagalkote district","137750","130764000"
"karnataka","2018","1","vijayapura district","140665","175199000"
"karnataka","2018","1","koppal district","63835","79650000"
"karnataka","2018","1","bidar district","148528","219204000"
"karnataka","2018","1","bengaluru rural district","187325","307037000"
"karnataka","2018","1","raichur district","131182","181240000"
"karnataka","2018","1","chamarajanagara district","32011","35620400"
"karnataka","2018","1","dakshina kannada district","185407","270072000"
"karnataka","2018","1","hassan district","88635","134542000"
"karnataka","2018","1","dharwad district","204568","231336000"
"karnataka","2018","1","shivamogga district","110195","155562000"
"karnataka","2018","1","udupi district","102236","144516000"
"karnataka","2018","1","gadag district","59137","58062500"
"karnataka","2018","2","mysuru district","447047","897692000"
"karnataka","2018","2","chitradurga district","126138","240517000"
"karnataka","2018","2","kalaburagi district","225202","465137000"
"karnataka","2018","2","ramanagara district","180632","356042000"
"karnataka","2018","2","mandya district","146602","280805000"
"karnataka","2018","2","kodagu district","39093","83410900"
"karnataka","2018","2","chikkamagaluru district","86011","153982000"
"karnataka","2018","2","haveri district","85932","138186000"
"karnataka","2018","2","ballari district","312869","626895000"
"karnataka","2018","2","belagavi district","361190","565399000"
"karnataka","2018","2","kolar district","185633","334689000"
"karnataka","2018","2","uttara kannada district","115613","189356000"
"karnataka","2018","2","tumakuru district","259255","486561000"
"karnataka","2018","2","yadgir district","66639","170820000"
"karnataka","2018","2","bengaluru urban district","11916035","23824700000"
"karnataka","2018","2","chikkaballapura district","156443","317529000"
"karnataka","2018","2","davanagere district","195484","338624000"
"karnataka","2018","2","bagalkote district","170303","258875000"
"karnataka","2018","2","vijayapura district","189029","345417000"
"karnataka","2018","2","koppal district","90682","159663000"
"karnataka","2018","2","bidar district","201824","419998000"
"karnataka","2018","2","bengaluru rural district","277565","586805000"
"karnataka","2018","2","raichur district","190132","380695000"
"karnataka","2018","2","chamarajanagara district","45985","74364600"
"karnataka","2018","2","dakshina kannada district","262880","453188000"
"karnataka","2018","2","hassan district","131643","281291000"
"karnataka","2018","2","dharwad district","280837","449175000"
"karnataka","2018","2","shivamogga district","152407","283097000"
"karnataka","2018","2","udupi district","138827","240375000"
"karnataka","2018","2","gadag district","78515","112265000"
"karnataka","2018","3","mysuru district","637275","1288890000"
"karnataka","2018","3","chitradurga district","178075","364429000"
"karnataka","2018","3","kalaburagi district","322364","646610000"
"karnataka","2018","3","ramanagara district","250107","531709000"
"karnataka","2018","3","mandya district","215192","435712000"
"karnataka","2018","3","kodagu district","50067","101895000"
"karnataka","2018","3","chikkamagaluru district","117401","222660000"
"karnataka","2018","3","haveri district","123816","208898000"
"karnataka","2018","3","ballari district","466759","923310000"
"karnataka","2018","3","belagavi district","533530","845528000"
"karnataka","2018","3","kolar district","306174","575359000"
"karnataka","2018","3","uttara kannada district","158965","245792000"
"karnataka","2018","3","tumakuru district","360361","761726000"
"karnataka","2018","3","yadgir district","94615","238773000"
"karnataka","2018","3","bengaluru urban district","18405424","33812800000"
"karnataka","2018","3","chikkaballapura district","206995","455658000"
"karnataka","2018","3","davanagere district","262775","492039000"
"karnataka","2018","3","bagalkote district","261382","386800000"
"karnataka","2018","3","vijayapura district","282023","544199000"
"karnataka","2018","3","koppal district","137612","266477000"
"karnataka","2018","3","bidar district","305909","592567000"
"karnataka","2018","3","bengaluru rural district","436757","912517000"
"karnataka","2018","3","raichur district","261036","534241000"
"karnataka","2018","3","chamarajanagara district","67825","117401000"
"karnataka","2018","3","dakshina kannada district","363684","664099000"
"karnataka","2018","3","hassan district","209392","437626000"
"karnataka","2018","3","dharwad district","431588","662938000"
"karnataka","2018","3","shivamogga district","214984","403295000"
"karnataka","2018","3","udupi district","192716","367216000"
"karnataka","2018","3","gadag district","125458","183892000"
"karnataka","2018","4","mysuru district","992071","1934190000"
"karnataka","2018","4","chitradurga district","260875","546654000"
"karnataka","2018","4","kalaburagi district","484662","1051810000"
"karnataka","2018","4","ramanagara district","439026","851556000"
"karnataka","2018","4","mandya district","344532","720190000"
"karnataka","2018","4","kodagu district","86516","173961000"
"karnataka","2018","4","chikkamagaluru district","168715","342427000"
"karnataka","2018","4","haveri district","185161","339307000"
"karnataka","2018","4","ballari district","706744","1433380000"
"karnataka","2018","4","belagavi district","790074","1380890000"
"karnataka","2018","4","kolar district","560804","972326000"
"karnataka","2018","4","uttara kannada district","243522","422227000"
"karnataka","2018","4","tumakuru district","546317","1135660000"
"karnataka","2018","4","yadgir district","145371","362358000"
"karnataka","2018","4","bengaluru urban district","33061353","50279200000"
"karnataka","2018","4","chikkaballapura district","362252","695025000"
"karnataka","2018","4","davanagere district","406502","772186000"
"karnataka","2018","4","bagalkote district","378816","616194000"
"karnataka","2018","4","vijayapura district","407819","851094000"
"karnataka","2018","4","koppal district","204253","424705000"
"karnataka","2018","4","bidar district","420152","906045000"
"karnataka","2018","4","bengaluru rural district","809772","1521110000"
"karnataka","2018","4","raichur district","392004","829980000"
"karnataka","2018","4","chamarajanagara district","108505","203176000"
"karnataka","2018","4","dakshina kannada district","572445","1035760000"
"karnataka","2018","4","hassan district","313128","708380000"
"karnataka","2018","4","dharwad district","632389","1056150000"
"karnataka","2018","4","shivamogga district","305791","615205000"
"karnataka","2018","4","udupi district","300804","535630000"
"karnataka","2018","4","gadag district","181696","291640000"
"karnataka","2019","1","mysuru district","1927906","3156450000"
"karnataka","2019","1","chitradurga district","414641","810523000"
"karnataka","2019","1","kalaburagi district","736201","1493730000"
"karnataka","2019","1","ramanagara district","928541","1444740000"
"karnataka","2019","1","mandya district","642364","1206560000"
"karnataka","2019","1","kodagu district","132175","255164000"
